usgs_id,ocean_class,dist_to_coast_km
iscgem666550,oceanic,1080.915
iscgem666373,transitional,77.834
iscgem668781,continental,39.63
iscgem668574,transitional,167.541
iscgem668208,oceanic,611.776
iscgem668141,continental,35.203
iscgem667858,continental,47.778
iscgem667839,continental,3.082
iscgem670396,continental,46.576
iscgem670125,oceanic,955.064
iscgem669990,transitional,154.784
iscgem669904,oceanic,445.186
iscgem669833,continental,8.256
iscgem669814,continental,18.429
iscgem669758,continental,14.582
iscgem669695,transitional,71.029
iscgem669634,continental,25.44
iscgem669453,transitional,55.975
iscgem669219,transitional,124.222
iscgem671547,continental,43.38
iscgem671544,transitional,80.311
iscgem671481,continental,8.787
iscgem671420,transitional,93.134
iscgem671103,oceanic,1707.478
iscgem671093,oceanic,592.656
iscgem671002,oceanic,394.927
iscgem670937,continental,26.039
iscgem670897,transitional,101.463
iscgem670870,transitional,125.616
iscgem673040,oceanic,574.712
iscgem672890,transitional,61.075
iscgem672878,continental,18.095
iscgem672822,continental,42.787
iscgem672681,transitional,70.372
iscgem672534,transitional,91.241
iscgem672506,transitional,182.973
iscgem672428,continental,3.038
iscgem672264,transitional,54.849
iscgem672098,continental,18.508
iscgem672093,continental,28.719
iscgem674661,continental,42.214
iscgem674559,continental,7.319
iscgem673712,continental,26.702
iscgem673657,continental,19.097
iscgem673562,continental,30.668
iscgem673507,continental,39.801
iscgem673505,transitional,61.254
iscgem673490,continental,14.184
iscgem673347,oceanic,1523.99
iscgem676033,continental,20.421
iscgem677133,continental,19.291
iscgem676813,oceanic,505.579
iscgem676776,continental,49.441
iscgem676635,oceanic,1681.052
iscgem676582,continental,26.816
iscgem676395,continental,27.142
iscgem676383,transitional,91.403
iscgem676147,continental,6.981
iscgem676107,continental,11.053
iscgem676094,continental,30.589
iscgem678413,continental,2.593
iscgem678359,oceanic,401.899
iscgem678197,continental,12.823
iscgem678193,continental,34.621
iscgem678074,transitional,130.826
iscgem677877,oceanic,516.062
iscgem677775,transitional,71.457
iscgem677662,continental,44.809
iscgem677659,transitional,58.675
iscgem677600,continental,49.014
iscgem677592,continental,5.105
iscgem680041,transitional,89.495
iscgem679871,oceanic,228.358
iscgem679741,continental,21.513
iscgem679692,continental,8.865
iscgem679488,transitional,73.804
iscgem678849,continental,28.555
iscgem681392,continental,15.966
iscgem681391,continental,17.956
iscgem681211,oceanic,258.211
iscgem681154,continental,35.327
iscgem681006,oceanic,203.988
iscgem680907,oceanic,204.316
iscgem680865,continental,24.179
iscgem680864,continental,28.332
iscgem680860,transitional,78.579
iscgem680697,continental,39.914
iscgem680660,transitional,165.946
iscgem680659,transitional,81.533
iscgem683027,continental,0.366
iscgem682971,oceanic,335.174
iscgem682852,transitional,144.304
iscgem682691,continental,5.775
iscgem682637,continental,16.417
iscgem682631,continental,1.245
iscgem682597,transitional,160.138
iscgem682200,continental,27.549
iscgem682096,continental,20.273
iscgem684379,continental,10.138
iscgem684194,transitional,113.204
iscgem684042,oceanic,1305.125
iscgem683924,transitional,52.849
iscgem683823,continental,9.507
iscgem683645,transitional,72.236
iscgem683570,oceanic,263.511
iscgem683281,transitional,85.817
iscgem683203,transitional,73.958
iscgem685843,continental,13.644
iscgem685806,continental,39.72
iscgem685746,continental,5.244
iscgem685519,transitional,132.593
iscgem685501,oceanic,1975.521
iscgem685486,transitional,109.367
iscgem685434,oceanic,378.732
iscgem685419,transitional,126.411
iscgem685339,continental,42.65
iscgem685338,transitional,126.9
iscgem685333,transitional,116.978
iscgem685325,transitional,148.917
iscgem685313,transitional,109.019
iscgem685303,transitional,128.062
iscgem685258,transitional,138.218
iscgem685206,continental,41.325
iscgem685204,transitional,51.493
iscgem685150,continental,19.192
iscgem685042,oceanic,479.307
iscgem685035,transitional,85.468
iscgem684722,transitional,71.866
iscgem684686,oceanic,212.323
iscgem684641,oceanic,1075.25
iscgem684582,continental,0.877
iscgem684567,transitional,58.562
iscgem684540,transitional,81.395
iscgem684539,transitional,91.085
iscgem687023,oceanic,506.403
iscgem686840,continental,39.706
iscgem686807,transitional,158.096
iscgem686805,transitional,162.249
iscgem686726,continental,21.536
iscgem686696,continental,27.836
iscgem686318,transitional,123.031
iscgem686312,transitional,111.685
iscgem686285,transitional,160.388
iscgem686267,transitional,145.248
iscgem686196,continental,46.963
iscgem686167,continental,49.509
iscgem685979,continental,7.295
iscgem688423,continental,1.833
iscgem688384,oceanic,361.749
iscgem688288,continental,23.511
iscgem688235,continental,1.376
iscgem687787,transitional,107.754
iscgem687721,transitional,103.744
iscgem687650,continental,8.912
iscgem687609,transitional,105.6
iscgem687303,continental,5.586
iscgem689711,transitional,167.289
iscgem689591,transitional,52.523
iscgem689450,transitional,108.435
iscgem689448,transitional,113.908
iscgem689335,oceanic,357.264
iscgem689330,transitional,152.933
iscgem689036,oceanic,664.11
iscgem688647,transitional,174.042
iscgem688619,transitional,67.03
iscgem688547,transitional,73.416
iscgem691088,oceanic,389.543
iscgem691017,transitional,118.911
iscgem691006,continental,11.036
iscgem690809,oceanic,358.768
iscgem690744,oceanic,378.929
iscgem690743,oceanic,353.732
iscgem690704,continental,18.172
iscgem690528,transitional,57.502
iscgem690522,oceanic,1027.896
iscgem689885,continental,16.389
iscgem692578,continental,7.037
iscgem692535,continental,46.157
iscgem692186,oceanic,668.653
iscgem691951,oceanic,528.13
iscgem691914,transitional,66.264
iscgem691818,transitional,92.045
iscgem691647,oceanic,410.861
iscgem691513,transitional,88.24
iscgem691494,transitional,107.142
iscgem693774,oceanic,763.435
iscgem693586,transitional,77.98
iscgem693461,continental,37.271
iscgem693374,oceanic,225.673
iscgem693268,transitional,84.974
iscgem693192,transitional,79.31
iscgem692810,transitional,77.353
iscgem692808,transitional,60.84
iscgem692799,transitional,55.113
iscgem692792,continental,32.239
iscgem692724,transitional,141.082
iscgem695311,transitional,89.001
iscgem695246,transitional,53.096
iscgem695141,continental,21.615
iscgem695123,oceanic,341.412
iscgem695103,transitional,122.734
iscgem695072,transitional,99.65
iscgem694840,transitional,150.808
iscgem694812,transitional,159.189
iscgem694802,transitional,196.803
iscgem694800,continental,46.151
iscgem694795,continental,49.752
iscgem694761,transitional,128.829
iscgem694740,transitional,151.168
iscgem694739,transitional,177.685
iscgem694539,continental,26.101
iscgem694401,transitional,108.072
iscgem696545,transitional,77.878
iscgem696343,transitional,95.672
iscgem696289,oceanic,469.175
iscgem696230,continental,4.551
iscgem696226,transitional,50.449
iscgem695753,continental,19.515
iscgem695600,continental,44.699
iscgem695463,continental,12.033
iscgem695399,continental,2.211
iscgem697879,continental,26.86
iscgem697569,transitional,77.589
iscgem697444,continental,3.366
iscgem697352,transitional,82.67
iscgem696847,oceanic,243.012
iscgem696761,oceanic,1266.747
iscgem699152,continental,48.765
iscgem699067,transitional,61.478
iscgem698960,continental,23.644
iscgem698914,continental,22.937
iscgem698795,transitional,61.05
iscgem698473,transitional,186.908
iscgem700097,continental,35.465
iscgem700084,continental,5.582
iscgem700068,continental,46.821
iscgem700054,continental,6.373
iscgem700053,continental,10.229
iscgem700050,continental,7.027
iscgem699594,oceanic,655.712
iscgem699473,transitional,192.944
iscgem699378,oceanic,942.372
iscgem699272,oceanic,215.689
iscgem701770,continental,24.481
iscgem701683,transitional,92.266
iscgem701567,continental,44.277
iscgem701544,transitional,52.911
iscgem701450,continental,47.097
iscgem701441,continental,42.201
iscgem701334,continental,4.37
iscgem701252,continental,12.14
iscgem701127,transitional,76.161
iscgem700889,transitional,79.701
iscgem700862,continental,43.869
iscgem700695,transitional,199.902
iscgem700599,continental,32.307
iscgem702824,continental,13.875
iscgem702611,transitional,167.72
iscgem702561,transitional,99.969
iscgem702481,transitional,91.686
iscgem702283,oceanic,277.101
iscgem702102,oceanic,423.201
iscgem702070,oceanic,702.511
iscgem703815,continental,13.213
iscgem703737,transitional,54.419
iscgem703686,continental,14.027
iscgem703668,transitional,165.11
iscgem703209,continental,14.069
iscgem703036,continental,42.306
iscgem703012,oceanic,1618.337
iscgem703006,transitional,55.542
iscgem705258,transitional,164.302
iscgem704938,transitional,184.22
iscgem704706,transitional,60.066
iscgem704620,transitional,152.117
iscgem704605,continental,25.397
iscgem704522,oceanic,489.158
iscgem704446,transitional,167.646
iscgem706555,transitional,141.639
iscgem706390,transitional,138.473
iscgem706349,transitional,64.469
iscgem706299,oceanic,338.028
iscgem706077,continental,12.013
iscgem706073,continental,23.346
iscgem706022,oceanic,389.435
iscgem705978,continental,28.705
iscgem705682,transitional,68.858
iscgem705651,continental,2.712
iscgem705604,oceanic,917.217
iscgem705426,oceanic,936.846
iscgem707709,oceanic,210.314
iscgem707188,transitional,117.774
iscgem706793,transitional,145.528
iscgem709333,transitional,111.147
iscgem708658,continental,49.935
iscgem710523,oceanic,348.336
iscgem710223,oceanic,1243.752
iscgem710216,oceanic,311.045
iscgem710167,oceanic,1255.313
iscgem710142,continental,4.515
iscgem709926,continental,17.041
iscgem709919,continental,14.545
iscgem709878,continental,14.566
iscgem709871,oceanic,1270.423
iscgem709741,transitional,130.619
iscgem709385,transitional,56.384
iscgem711899,transitional,108.212
iscgem711796,transitional,148.547
iscgem711783,continental,22.981
iscgem711773,transitional,64.309
iscgem711742,continental,13.073
iscgem711732,continental,43.729
iscgem711657,continental,7.0
iscgem711564,transitional,151.397
iscgem711468,oceanic,738.698
iscgem711308,continental,15.074
iscgem711163,continental,12.106
iscgem711035,continental,9.668
iscgem711023,continental,5.668
iscgem710960,transitional,172.297
iscgem713284,oceanic,490.24
iscgem713123,continental,1.743
iscgem713088,oceanic,213.01
iscgem713087,oceanic,224.442
iscgem712883,continental,41.43
iscgem712852,transitional,51.203
iscgem712832,oceanic,279.918
iscgem712624,continental,41.831
iscgem712263,continental,15.981
iscgem712246,transitional,53.434
iscgem712143,continental,25.907
iscgem712069,transitional,76.601
iscgem714889,oceanic,698.691
iscgem714840,transitional,122.605
iscgem714811,oceanic,723.514
iscgem714808,oceanic,733.506
iscgem714518,transitional,168.577
iscgem714441,continental,2.977
iscgem714421,continental,34.811
iscgem714370,continental,45.92
iscgem714318,oceanic,208.314
iscgem714247,oceanic,666.154
iscgem714188,oceanic,734.675
iscgem714134,oceanic,259.138
iscgem713903,transitional,52.347
iscgem713900,oceanic,1017.828
iscgem713804,transitional,80.609
iscgem713583,transitional,63.507
iscgem713504,transitional,62.28
iscgem713446,continental,2.379
iscgem716019,transitional,185.858
iscgem715483,oceanic,1045.205
iscgem715327,continental,18.053
iscgem715266,continental,7.175
iscgem715208,oceanic,767.109
iscgem715207,oceanic,755.47
iscgem715144,continental,36.317
iscgem717226,oceanic,226.486
iscgem717162,transitional,65.055
iscgem717108,transitional,56.761
iscgem717019,transitional,66.474
iscgem716798,continental,3.456
iscgem716536,continental,20.686
iscgem716429,continental,47.677
iscgem716369,continental,49.454
iscgem716335,transitional,68.175
iscgem716172,continental,19.0
iscgem718154,continental,32.287
iscgem718133,continental,23.906
iscgem717909,transitional,139.685
iscgem717881,transitional,85.214
iscgem717829,continental,16.72
iscgem717773,transitional,153.405
iscgem717474,transitional,62.155
iscgem717436,oceanic,507.494
iscgem719751,transitional,110.409
iscgem719659,transitional,99.572
iscgem719631,transitional,77.187
iscgem719534,transitional,80.915
iscgem719468,transitional,122.887
iscgem719423,continental,3.204
iscgem719387,transitional,79.117
iscgem719250,continental,3.675
iscgem719069,transitional,130.307
iscgem719068,transitional,130.549
iscgem719038,transitional,130.394
iscgem719016,transitional,95.971
iscgem719012,continental,40.526
iscgem719010,transitional,93.889
iscgem718969,continental,10.307
iscgem718834,continental,28.186
iscgem718748,transitional,87.625
iscgem718684,transitional,90.78
iscgem718677,transitional,82.531
iscgem718411,transitional,63.353
iscgem720992,oceanic,715.113
iscgem720989,transitional,122.535
iscgem720968,continental,12.876
iscgem720904,transitional,91.356
iscgem720855,transitional,141.037
iscgem720831,transitional,109.31
iscgem720641,oceanic,293.066
iscgem720503,continental,0.367
iscgem720501,continental,19.52
iscgem720190,transitional,128.327
iscgem722394,transitional,87.14
iscgem722344,continental,15.351
iscgem722315,continental,46.066
iscgem722174,transitional,97.569
iscgem722145,transitional,125.064
iscgem721800,transitional,93.446
iscgem721480,transitional,72.052
iscgem721161,transitional,62.434
iscgem721146,continental,24.655
iscgem723470,transitional,63.757
iscgem723424,continental,11.637
iscgem723363,continental,0.676
iscgem723339,continental,43.42
iscgem723299,transitional,61.061
iscgem723168,continental,23.053
iscgem723141,continental,22.489
iscgem723130,continental,21.947
iscgem723101,transitional,184.465
iscgem722803,transitional,131.958
iscgem722793,oceanic,231.145
iscgem722791,oceanic,302.808
iscgem722637,oceanic,287.61
iscgem722610,transitional,57.246
iscgem722545,transitional,130.973
iscgem722508,oceanic,530.382
iscgem722484,oceanic,518.427
iscgem722406,continental,45.49
iscgem724554,continental,33.95
iscgem724494,transitional,97.925
iscgem724351,continental,42.618
